booking_id,booking_date,customer_age,num_travelers,duration_days,total_amount,target_repeat_booking,total_amount_capped,duration_capped,cost_per_traveler,total_amount_log1p,booking_dayofweek,booking_month,booking_is_weekend,days_since_booking,gender_Female,gender_Male,city_of_origin_Bangalore,city_of_origin_Chennai,city_of_origin_Delhi,city_of_origin_Hyderabad,city_of_origin_Mumbai,city_of_origin_Pune,destination_Agra,destination_Darjeeling,destination_Delhi,destination_Goa,destination_Jaipur,destination_Kerala,destination_Leh,destination_Manali,trip_type_Adventure,trip_type_Business,trip_type_Leisure,payment_mode_Card,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,booking_channel_MobileApp,booking_channel_TravelAgent,booking_channel_Website,age_bucket_young,age_bucket_adult,age_bucket_mid,age_bucket_senior,customer_age_z,num_travelers_z,duration_days_z,total_amount_z,total_amount_capped_z,duration_capped_z,cost_per_traveler_z,total_amount_log1p_z,booking_dayofweek_z,booking_month_z,booking_is_weekend_z,days_since_booking_z,gender_Female_z,gender_Male_z,city_of_origin_Bangalore_z,city_of_origin_Chennai_z,city_of_origin_Delhi_z,city_of_origin_Hyderabad_z,city_of_origin_Mumbai_z,city_of_origin_Pune_z,destination_Agra_z,destination_Darjeeling_z,destination_Delhi_z,destination_Goa_z,destination_Jaipur_z,destination_Kerala_z,destination_Leh_z,destination_Manali_z,trip_type_Adventure_z,trip_type_Business_z,trip_type_Leisure_z,payment_mode_Card_z,payment_mode_NetBanking_z,payment_mode_UPI_z,payment_mode_Wallet_z,booking_channel_MobileApp_z,booking_channel_TravelAgent_z,booking_channel_Website_z,age_bucket_young_z,age_bucket_adult_z,age_bucket_mid_z,age_bucket_senior_z
BKG1206,2025-06-30,68.0,4,5,26848.0,0,26848.0,5,6712.0,10.197983855295579,0,6,0,79,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1.6205121264933822,0.655086633773694,-0.6817416547811256,0.007282294530968165,0.11213756972628938,-0.8111710001676413,-0.5317695624347022,0.27908704090117237,-1.608592337627657,-0.1306027562439213,-0.6571144701907708,-1.2324246865381099,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1207,2023-11-18,59.0,4,13,29604.0,1,29604.0,13,7401.0,10.295698544965877,5,11,1,669,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.0055429437289851,0.655086633773694,1.017302967726352,0.15782689328391927,0.3971177734872153,1.3123132934649282,-0.45673911830712954,0.4852988797255594,0.9334309519230019,1.3468039885968166,1.518761258917742,1.5689721583435545,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1208,2024-03-12,61.0,1,2,32380.0,0,32380.0,2,32380.0,10.38532711001602,1,3,0,554,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.1422027621210733,-1.440073175737054,-1.3188833882214297,0.309463978239722,0.6841660483929954,-1.607477610279855,2.2634139497083092,0.6744461949607966,-1.1001876797175252,-1.017046803148364,-0.6571144701907708,1.022937180103908,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1209,2025-02-22,41.0,1,8,26108.0,0,26108.0,8,26108.0,10.170035361457623,5,2,1,207,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,-0.22439542179980876,-1.440073175737054,-0.04459992134082147,-0.0331396949745412,0.03561893736667939,-0.014864390055427763,1.5804082231943244,0.22010603890297664,0.9334309519230019,-1.3125281521165115,1.518761258917742,-0.6246640151061555,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1210,2024-07-14,32.0,1,10,29615.0,0,29615.0,10,29615.0,10.296070034813278,6,7,1,430,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.8393646045642057,-1.440073175737054,0.3801612342860479,0.15842776069548767,0.3982552126168851,0.5160066833527146,1.962312094827702,0.48608285196960654,1.4418356098331337,0.1648785927242263,1.518761258917742,0.43416902965420234,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1211,2025-02-26,49.0,2,4,34034.0,1,34034.0,4,17017.0,10.435144685882051,2,2,0,203,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.3222438517685441,-0.7416865725668047,-0.8941222325945603,0.3998125872155497,0.855195532072448,-1.0766065368717126,0.5904201715778323,0.7795785344255189,-0.5917830218073935,-1.3125281521165115,-0.6571144701907708,-0.6436565360884041,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1212,2024-11-21,49.0,2,13,20855.0,1,20855.0,13,10427.5,9.945396955613337,3,11,0,300,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.3222438517685441,-0.7416865725668047,1.017302967726352,-0.32008119615351516,-0.5075599488293089,1.3123132934649282,-0.12716054188898923,-0.2539588012559555,-0.08337836389726169,1.3468039885968166,-0.6571144701907708,-0.18308790226887625,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1213,2023-12-26,41.0,2,14,18914.0,1,18914.0,14,9457.0,9.84771053706713,1,12,0,631,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.22439542179980876,-0.7416865725668047,1.2296835455397868,-0.4261069821402634,-0.708266253437421,1.5777488301689993,-0.23284565948813185,-0.4601109782167677,-1.1001876797175252,1.6422853375649642,-0.6571144701907708,1.388543209012193,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1214,2023-12-22,58.0,5,3,23314.0,1,23314.0,3,4662.8,10.056852209242422,4,12,0,635,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.937213034532941,1.3534732369439433,-1.106502810407995,-0.18576001751291038,-0.2532906015694697,-1.3420420735757836,-0.7549225175961273,-0.01874961341489379,0.4250262940128701,1.6422853375649642,-0.6571144701907708,1.4075357299944415,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1215,2025-08-21,69.0,4,4,26994.0,0,26994.0,4,6748.5,10.203406942652387,3,8,0,27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.6888420356894263,0.655086633773694,-0.8941222325945603,0.01525744381178488,0.12723448908372595,-1.0766065368717126,-0.5277948001550847,0.29053163351796374,-0.08337836389726169,0.4603599416923739,-0.6571144701907708,-1.4793274593073413,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1216,2024-01-04,66.0,4,2,18417.0,0,18417.0,2,4604.25,9.821083726281312,3,1,0,622,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.4838523081012938,0.655086633773694,-1.3188833882214297,-0.4532552642811258,-0.759657821387051,-1.607477610279855,-0.7612984718830205,-0.5163027712081695,-0.08337836389726169,-1.6080095010846591,-0.6571144701907708,1.3458100368021337,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1217,2025-05-29,66.0,3,7,21062.0,1,21062.0,7,7020.666666666667,9.955273225685358,3,5,0,111,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.4838523081012938,-0.043299969396555345,-0.25698049915425614,-0.30877396395400103,-0.4861554124800666,-0.28029992675949894,-0.498156504252732,-0.23311645074397352,-0.08337836389726169,-0.42608410521206885,-0.6571144701907708,-1.0804845186801213,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1218,2023-12-02,69.0,2,12,28977.0,0,28977.0,12,14488.5,10.274292200380668,5,12,1,655,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.6888420356894263,-0.7416865725668047,0.8049223899129173,0.12357745082452147,0.3322837430960322,1.046877756760857,0.31507259831721185,0.4401240785332447,0.9334309519230019,1.6422853375649642,1.518761258917742,1.5024983349056844,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1219,2025-08-25,29.0,5,12,26577.0,0,26577.0,12,5315.4,10.187839084891452,0,8,0,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,-1.044354332152338,1.3534732369439433,0.8049223899129173,-0.007520893517671077,0.08411520571351329,1.046877756760857,-0.6838559459885019,0.257678061692982,-1.608592337627657,0.4603599416923739,-0.6571144701907708,-1.49831998028959,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1220,2024-12-19,56.0,5,8,23146.0,0,23146.0,8,4629.2,10.04962046148409,3,12,0,272,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.8005532161408528,1.3534732369439433,-0.04459992134082147,-0.19493690161686383,-0.270662399186246,-0.014864390055427763,-0.7585814768453093,-0.03401110591097242,-0.08337836389726169,1.6422853375649642,-0.6571144701907708,-0.31603554914461623,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1221,2025-07-25,19.0,4,12,7589.0,0,7589.0,12,1897.25,8.934586870389674,4,7,0,54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-1.727653424112779,0.655086633773694,0.8049223899129173,-1.0447272945049846,-1.879311539211182,1.046877756760857,-1.0560842661549206,-2.3871181765711147,0.4250262940128701,0.1648785927242263,-0.6571144701907708,-1.3511279426771634,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1222,2024-06-24,20.0,2,12,24964.0,0,24964.0,12,12482.0,10.12523012293471,0,6,0,450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.659323514916735,-0.7416865725668047,0.8049223899129173,-0.09562990577765298,-0.08267473211898795,1.046877756760857,0.09656957053495564,0.12555146726231392,-1.608592337627657,-0.1306027562439213,-0.6571144701907708,0.5291316345654452,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1223,2024-01-21,66.0,3,3,15299.0,0,15299.0,3,5099.666666666667,9.635608107380527,6,1,1,605,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.4838523081012938,-0.043299969396555345,-1.106502810407995,-0.6235738633056909,-1.08207011286984,-1.3420420735757836,-0.7073487875169803,-0.9077205668300306,1.4418356098331337,-1.6080095010846591,1.518761258917742,1.2650918226275774,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1224,2024-09-19,54.0,2,9,34830.0,1,34830.0,9,17415.0,10.458263073829322,3,9,0,363,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.6638933977487645,-0.7416865725668047,0.16778065647261323,0.44329353808904354,0.9375047636376501,0.25057114664864344,0.6337614150651675,0.8283663400804081,-0.08337836389726169,0.7558412906605214,-0.6571144701907708,0.11604430320153876,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1225,2023-12-05,66.0,1,7,21912.0,0,21912.0,7,21912.0,9.994835346995403,1,12,0,652,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.4838523081012938,-1.440073175737054,-0.25698049915425614,-0.26234330033280784,-0.3982623888237578,-0.28029992675949894,1.123473907433374,-0.1496266723834775,-1.1001876797175252,1.6422853375649642,-0.6571144701907708,1.488253944168998,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1226,2024-04-23,34.0,2,5,15037.0,0,15037.0,5,7518.5,9.618335609937972,1,4,0,512,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.7027047861721175,-0.7416865725668047,-0.6817416547811256,-0.637885432563047,-1.1091618448674316,-0.8111710001676413,-0.44394365069466246,-0.9441715187875789,-1.1001876797175252,-0.7215654541802164,-0.6571144701907708,0.8235157097902981,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1227,2024-09-22,66.0,1,6,24384.0,0,24384.0,6,24384.0,10.101723468144153,6,9,1,360,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1.4838523081012938,-1.440073175737054,-0.46936107696769086,-0.12731200566034953,-0.14264879531976335,-0.5457354634635702,1.3926687664803399,0.07594428409132419,1.4418356098331337,0.7558412906605214,1.518761258917742,0.10179991246485233,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1228,2025-05-28,19.0,1,9,37706.0,0,37706.0,9,37706.0,10.537601032592947,2,5,0,112,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,-1.727653424112779,-1.440073175737054,0.16778065647261323,0.6003930540591043,1.2348933942677018,0.25057114664864344,2.843402549742347,0.9957969118851479,-0.5917830218073935,-0.42608410521206885,-0.6571144701907708,-1.075736388434559,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1229,2025-02-04,19.0,3,4,31308.0,0,31308.0,4,10436.0,10.351660875132662,1,2,0,225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.727653424112779,-0.043299969396555345,-0.8941222325945603,0.250906717766876,0.5733174350288036,-1.0766065368717126,-0.12623491231702355,0.6033987790091587,-1.1001876797175252,-1.3125281521165115,-0.6571144701907708,-0.539197670686037,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1230,2024-07-04,45.0,4,4,27199.0,0,27199.0,4,6799.75,10.210972252284089,3,7,0,440,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.04892421498436765,0.655086633773694,-0.8941222325945603,0.026455427391013826,0.14843221831848277,-1.0766065368717126,-0.5222137983241151,0.3064970570964737,-0.08337836389726169,0.1648785927242263,-0.6571144701907708,0.4816503321098238,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
